"author_id","cohort","gender","discipline","pubyear","Jr_Quantile","n_ctr","n_aff","n_colla_ctr","n_colla_aff","sequence_nr","Original_Tweets","Original_Tweeters","len_tweet","len_tweeter","with_tw","self_pro_old","self_tw_time","self_text","others_first","searched","academic_age","most_ctr","colla_ctr_Y","colla_aff_Y","n_pub_3y","n_pub_1st","n_pub_2nd","n_pub_3rd","n_pub_pro_1st","n_pub_pro_2nd","n_pub_pro_3rd","seq_nr_grp_1","min_tw_time","first_firstauthor","PUBLICATIONYEAR","PUBLICATIONMONTH","PUBLICATIONDAY","pub_order","pub_before","tw_others_num","tw_only_self","tw_only_others","discipline_new_author","author_cnt","coauthor_pro_count","coauthor_pro","with_coauthor","SocialOutlet_count","Edu_count","SocialOutlet_pro","Edu_pro","soc_or_edu_pro","max_coa_fncr_5y","max_coa_age","uniqle_dis","discipline_new_pub","self_pro","chinese_name","firstauthor_top_100","coauthor_top_100"
4941,2012,"female","Natural Sciences",2012,"Q3",1,2,1,2,1,0,0,0,0,0,0,"","",0,1,1,"fra","N","Y",5,3,1,1,0,0,0,"first","",1,2012,7,NA,1,0,0,0,0,"Physical sciences and astronomy",8,0,0,1,0,0,0,0,0,3.71164425,17,1,"Physical sciences and astronomy",0,NA,0,0
4942,2013,"female","Social Sciences",2013,"Q1",1,1,1,1,1,4,3,4,4,1,0,"","",1,1,1,"fra","N","N",1,1,0,0,0,0,0,"first","2013-10-16",1,2013,NA,NA,1,0,4,0,1,"Health sciences",1,0,0,0,0,0,0,0,0,0,1,NA,"Health sciences",0,0,0,0
4943,2012,"female","Humanities",2012,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Humanities",1,0,0,0,0,0,0,0,0,0,1,1,"Humanities",0,NA,1,0
4944,2014,"male","Natural Sciences",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",4,1,1,2,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Mathematics",2,0,0,1,0,0,0,0,0,0.756304445,11,NA,"Mathematics",0,NA,0,0
4945,2016,"male","Natural Sciences",2016,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"tur","N","N",1,1,0,0,0,0,0,"first","",1,2016,3,1,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",2,0,0,1,0,0,0,0,0,0.09294216,7,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
4946,2012,"male","Medical and Health Sciences",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"kor","N","N",2,1,0,1,0,0,0,"first","",1,2012,7,NA,1,0,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.97326675,14,NA,"Clinical medicine",0,NA,0,0
4947,2013,"female","Natural Sciences",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","N",7,2,3,2,0,0,0,"first","2013-12-20",1,2013,NA,NA,2,1,1,0,1,"Biological sciences",3,0,0,1,0,0,0,0,0,1.02103302,18,NA,"Biological sciences",0,0,0,0
4948,2015,"male","Natural Sciences",2016,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"mex","N","N",3,1,2,0,0,0,0,"first","",1,2016,1,1,2,1,0,0,0,"Physical sciences and astronomy",6,0,0,1,0,0,0,0,0,0.67070298,21,NA,"Physical sciences and astronomy",0,NA,0,0
4949,2013,"male","Engineering and Technology",2013,"Q3",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"ita","N","N",1,1,0,0,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",2,0,0,1,0,0,0,0,0,1.3671567,17,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA,0,0
4950,2015,"female","Medical and Health Sciences",2016,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"","N","N",5,1,3,1,0,0,0,"first","",1,2016,12,1,4,3,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,4.0436797,14,NA,"Clinical medicine",0,NA,0,0
4951,2012,"male","Medical and Health Sciences",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"ltu","N","N",3,2,1,0,0,0,0,"first","",1,2012,3,NA,1,0,0,0,0,"Clinical medicine",3,0,0,1,0,0,0,0,0,1.12206525,1,NA,"Clinical medicine",0,NA,0,0
4952,2015,"female","Medical and Health Sciences",2015,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"fra","N","N",1,1,0,0,0,0,0,"first","",1,2015,9,1,1,0,0,0,0,"Clinical medicine",6,0,0,1,0,0,0,0,0,1.8689969,20,1,"Clinical medicine",0,NA,0,0
4953,2016,"male","Engineering and Technology",2016,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"chn","N","N",3,3,0,0,0,0,0,"first","",1,2016,4,15,2,1,0,0,0,"Mechanical engineering",5,0,0,1,0,0,0,0,0,1.3118101,21,NA,"Mechanical engineering",0,NA,0,0
4954,2013,"male","Engineering and Technology",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",2,1,0,1,0,0,0,"first","",1,2013,11,10,1,0,0,0,0,"Other natural sciences",5,0,0,1,0,0,0,0,0,0.6937403,17,NA,"Other natural sciences",0,NA,0,0
4955,2012,"female","Medical and Health Sciences",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"kor","N","N",5,2,2,1,0,0,0,"first","",1,2012,8,1,2,1,0,0,0,"Basic medical research",11,0,0,1,0,0,0,0,0,0.8113673,17,1,"Basic medical research",0,NA,0,0
4956,2012,"male","Natural Sciences",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",6,2,2,2,0,0,0,"first","",1,2012,4,NA,1,0,0,0,0,"Basic medical research",5,0,0,1,0,0,0,0,0,0.38329083,10,NA,"Basic medical research",0,NA,0,0
4957,2016,"female","Agricultural Sciences",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","N",1,1,0,0,0,0,0,"first","",1,2016,7,1,1,0,0,0,0,"Agricultural Sciences",5,0,0,1,0,0,0,0,0,0.43168366,12,1,"Agricultural Sciences",0,NA,0,0
4958,2015,"female","Natural Sciences",2015,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","N",4,2,0,2,0,0,0,"first","",1,2015,NA,NA,2,1,0,0,0,"Biological sciences",8,0,0,1,0,0,0,0,0,0.94515276,14,1,"Basic medical research",0,NA,0,0
4959,2012,"male","Natural Sciences",2014,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","N",2,1,0,1,0,0,0,"first","",1,2014,11,24,2,1,0,0,0,"Chemical sciences",5,0,0,1,0,0,0,0,0,3.50355665,19,NA,"Chemical sciences",0,NA,0,0
